date,region_id,avg_5min_demand,daily_peak,daily_min,total_daily_energy_mwh
2025-03-18,SA1,1108.1089583333332,1672.25,198.28,79783.845
2025-03-18,TAS1,1089.469513888889,1315.7,958.66,78441.805
2025-03-18,VIC1,4357.359722222222,5889.97,2469.04,313729.89999999997
2025-03-19,NSW1,7292.3403125,9664.84,5126.11,525048.5025
2025-03-19,QLD1,6627.074513888889,8139.62,5606.76,477149.365
2025-03-19,SA1,1238.5885069444444,1939.29,411.09,89178.3725
2025-03-19,TAS1,1048.2505555555556,1259.57,831.09,75474.04
2025-03-19,VIC1,4794.773680555555,6904.68,3191.43,345223.70499999996
2025-03-20,NSW1,7931.002187499999,10831.16,6206.66,571032.1575
2025-03-20,QLD1,6752.162465277778,8531.1,5665.08,486155.6975
2025-03-20,SA1,1568.4964583333333,1881.44,1147.89,112931.745
2025-03-20,TAS1,1090.740486111111,1247.02,920.11,78533.315
2025-03-20,VIC1,5234.469652777778,6227.32,3898.65,376881.815
2025-03-21,NSW1,7888.127777777779,9407.25,6547.07,567945.2
2025-03-21,QLD1,6807.667743055556,8737.36,5684.14,490152.07749999996
2025-03-21,SA1,1170.0803819444443,1644.03,375.14,84245.78749999999
2025-03-21,TAS1,1081.6426388888888,1256.66,958.34,77878.26999999999
2025-03-21,VIC1,4747.249583333333,5669.83,4039.99,341801.97
2025-03-22,NSW1,7012.8336805555555,8735.65,5025.04,504924.02499999997
2025-03-22,QLD1,6701.042118055555,8665.22,5204.09,482475.0325
2025-03-22,SA1,1020.2464930555556,1487.86,163.36,73457.7475
2025-03-22,TAS1,1058.9462847222221,1203.5,947.48,76244.13249999999
2025-03-22,VIC1,3818.437222222222,5127.4,1930.55,274927.48
2025-03-23,NSW1,7188.753680555556,8664.32,6200.24,517590.26499999996
2025-03-23,QLD1,6651.802673611111,8510.62,5574.59,478929.7925
2025-03-23,SA1,1014.0510416666666,1593.23,111.79,73011.67499999999
2025-03-23,TAS1,1074.9196875,1207.84,917.56,77394.2175
2025-03-23,VIC1,3766.0153819444445,5310.12,2018.16,271153.1075
2025-03-24,NSW1,7750.958541666666,9290.88,6173.26,558069.0149999999
2025-03-24,QLD1,6945.054895833333,8630.81,5961.16,500043.95249999996
2025-03-24,SA1,1198.1815277777778,1752.09,377.54,86269.06999999999
2025-03-24,TAS1,1070.5084027777777,1275.98,946.83,77076.605
2025-03-24,VIC1,4489.635868055556,5639.11,3302.35,323253.7825
2025-03-25,NSW1,7724.426006944444,9283.91,6378.46,556158.6725
2025-03-25,QLD1,7057.2215625,8364.54,5996.39,508119.95249999996
2025-03-25,SA1,1239.701423611111,1813.24,460.42,89258.5025
2025-03-25,TAS1,1005.7779513888889,1225.16,879.97,72416.0125
2025-03-25,VIC1,4470.473506944444,5900.67,2968.45,321874.09249999997
2025-03-26,NSW1,7594.930763888889,9537.31,6403.05,546835.0149999999
2025-03-26,QLD1,7040.890347222222,8316.67,6001.15,506944.105
2025-03-26,SA1,1364.329652777778,1949.03,622.69,98231.735
2025-03-26,TAS1,915.6911805555557,1111.18,784.93,65929.765
2025-03-26,VIC1,4553.880520833333,5671.85,3412.87,327879.39749999996
2025-03-27,NSW1,7535.883784722222,9138.95,6242.45,542583.6325
2025-03-27,QLD1,6964.481354166666,8308.17,5857.02,501442.6575
2025-03-27,SA1,1317.5629166666668,1883.09,521.12,94864.53
2025-03-27,TAS1,966.4546527777777,1169.45,832.05,69584.73499999999
2025-03-27,VIC1,4303.595451388889,5864.22,2710.87,309858.8725
2025-03-28,NSW1,7698.484687499999,8891.81,6384.9,554290.8975
2025-03-28,QLD1,7003.784791666666,8077.42,5846.37,504272.50499999995
2025-03-28,SA1,1453.8772916666667,2055.26,875.51,104679.165
2025-03-28,TAS1,967.4009375,1217.04,853.2,69652.8675
2025-03-28,VIC1,4897.382152777777,6329.77,3883.57,352611.51499999996
2025-03-29,NSW1,7353.749618055555,8219.08,6297.18,529469.9724999999
2025-03-29,QLD1,6687.637708333334,7982.23,5879.49,481509.91500000004
2025-03-29,SA1,1203.5314930555555,1676.06,518.78,86654.26749999999
2025-03-29,TAS1,964.4016319444445,1072.27,814.55,69436.9175
2025-03-29,VIC1,4292.937465277778,4816.74,3540.11,309091.4975
2025-03-30,NSW1,6606.719444444444,8440.79,5022.18,475683.79999999993
2025-03-30,QLD1,6431.091562500001,8828.13,4751.62,463038.5925
2025-03-30,SA1,1017.0818055555557,1555.62,32.99,73229.89
2025-03-30,TAS1,1034.4510416666667,1173.62,935.3,74480.47499999999
2025-03-30,VIC1,3672.529027777778,4894.68,2457.69,264422.08999999997
2025-03-31,NSW1,7117.477361111111,8790.38,5996.65,512458.37
2025-03-31,QLD1,6799.282430555555,8820.02,5279.58,489548.33499999996
2025-03-31,SA1,1236.6816319444445,1651.52,493.67,89041.07749999998
2025-03-31,TAS1,1071.3011458333333,1252.35,847.39,77133.6825
2025-03-31,VIC1,4143.724965277778,5435.58,3154.07,298348.1975
2025-04-01,NSW1,7038.3630662020905,8545.74,5726.35,505002.54999999993
2025-04-01,QLD1,6802.582857142857,8404.48,5861.33,488085.31999999995
2025-04-01,SA1,1161.0520557491288,1695.78,369.19,83305.48499999999
2025-04-01,TAS1,1120.716550522648,1346.94,911.75,80411.41249999999
2025-04-01,VIC1,4193.3593728222995,5482.87,2750.0,300873.535
2025-04-02,NSW1,6940.276597222221,8541.35,5176.91,499699.9149999999
2025-04-02,QLD1,7065.505,8256.21,5849.67,508716.36
2025-04-02,SA1,1175.1570833333333,1720.25,396.31,84611.31
2025-04-02,TAS1,1108.2992708333334,1295.42,964.84,79797.54749999999
2025-04-02,VIC1,4397.546944444444,5756.67,2905.09,316623.38
2025-04-03,NSW1,6804.330104166666,8778.11,4816.77,489911.76749999996
2025-04-03,QLD1,6813.120416666667,8465.93,5708.5,490544.67
2025-04-03,SA1,1267.8930555555557,1670.83,685.09,91288.3
2025-04-03,TAS1,1113.5259722222222,1338.8,967.91,80173.87
2025-04-03,VIC1,4466.705868055556,5659.38,3262.6,321602.8225
2025-04-04,NSW1,6900.904861111111,8553.83,5156.48,496865.14999999997
2025-04-04,QLD1,6585.251319444444,7944.64,5765.1,474138.095
2025-04-04,SA1,1233.589861111111,1624.22,619.42,88818.46999999999
2025-04-04,TAS1,1089.1737152777778,1306.57,953.71,78420.50749999999
2025-04-04,VIC1,4635.260381944445,5885.79,3783.24,333738.7475
2025-04-05,NSW1,6030.376701388888,7989.1,3490.99,434187.12249999994
2025-04-05,QLD1,5961.73170138889,7916.38,4233.9,429244.6825
2025-04-05,SA1,1065.758576388889,1515.78,187.95,76734.6175
2025-04-05,TAS1,1070.4991319444443,1232.99,955.5,77075.9375
2025-04-05,VIC1,3841.0236458333334,5132.91,1987.45,276553.7025
2025-04-06,NSW1,6074.845243055555,8347.28,3619.78,437388.8575
2025-04-06,QLD1,5869.074722222222,7791.51,4302.17,422573.37999999995
2025-04-06,SA1,1074.1667361111113,1650.65,177.39,77340.005
2025-04-06,TAS1,1079.1821527777777,1293.63,911.53,77701.11499999999
2025-04-06,VIC1,4006.415520833333,5430.44,2605.34,288461.9175
2025-04-07,NSW1,6561.484201388888,8681.32,4402.9,472426.86249999993
2025-04-07,QLD1,6054.005590277778,8101.58,4461.16,435888.40249999997
2025-04-07,SA1,1248.4022569444444,1754.64,508.89,89884.9625
2025-04-07,TAS1,1134.268784722222,1373.99,935.15,81667.3525
2025-04-07,VIC1,4690.197604166667,6277.72,3655.92,337694.2275
2025-04-08,NSW1,6987.088402777777,8850.51,5710.55,503070.365
2025-04-08,QLD1,6160.295729166666,7958.93,4837.15,443541.2925
2025-04-08,SA1,1178.7665277777778,1772.6,284.5,84871.19
2025-04-08,TAS1,1115.9275347222222,1319.43,970.98,80346.7825
2025-04-08,VIC1,4830.205138888889,6237.44,3772.36,347774.77
2025-04-09,NSW1,6914.785659722222,8813.76,5440.79,497864.56749999995
2025-04-09,QLD1,6128.344131944445,7772.06,4767.6,441240.77749999997
2025-04-09,SA1,1440.4026041666668,1787.59,1055.3,103708.9875
2025-04-09,TAS1,1119.9133333333334,1365.81,943.26,80633.76
2025-04-09,VIC1,4630.938229166666,6047.19,2988.89,333427.5525
2025-04-10,NSW1,7088.398958333333,9002.36,5908.59,510364.725
2025-04-10,QLD1,6097.697847222223,7907.69,4601.17,439034.245
2025-04-10,SA1,1258.2601388888888,1836.95,476.05,90594.73
2025-04-10,TAS1,1104.8846527777778,1280.89,1000.94,79551.69499999999
2025-04-10,VIC1,4481.7003125,6039.08,2923.55,322682.4225
2025-04-11,NSW1,6956.404513888889,8872.1,5277.63,500861.125
2025-04-11,QLD1,6170.221319444444,7942.68,4968.71,444255.93499999994
2025-04-11,SA1,1222.0622916666669,1775.54,493.6,87988.485
2025-04-11,TAS1,1061.5655208333333,1208.22,924.91,76432.7175
2025-04-11,VIC1,4675.754548611111,5962.4,3600.71,336654.3275
2025-04-12,NSW1,6595.9506249999995,8393.08,5099.22,474908.44499999995
2025-04-12,QLD1,6123.777326388889,7558.84,5116.13,440911.9675
2025-04-12,SA1,1219.9160069444445,1871.23,493.02,87833.95249999998
2025-04-12,TAS1,1066.1219791666667,1175.2,957.35,76760.7825
2025-04-12,VIC1,4149.193854166667,5757.97,2380.4,298741.9575
2025-04-13,NSW1,6400.557777777778,8577.14,4549.35,460840.16
2025-04-13,QLD1,5707.681874999999,7596.2,4034.48,410953.095
2025-04-13,SA1,1332.9031944444446,2029.53,689.51,95969.03
2025-04-13,TAS1,1049.552048611111,1229.39,940.92,75567.7475
2025-04-13,VIC1,4204.598506944444,6165.92,2611.82,302731.09249999997
2025-04-14,NSW1,6987.231493055555,9184.11,5400.29,503080.6675
2025-04-14,QLD1,6163.017430555555,7857.79,4931.61,443737.25499999995
2025-04-14,SA1,1479.3183333333334,2176.92,906.58,106510.92
2025-04-14,TAS1,1088.2163541666666,1310.26,918.33,78351.5775
2025-04-14,VIC1,4745.072395833333,6116.97,3741.22,341645.21249999997
2025-04-15,NSW1,7016.414861111111,8766.74,5393.37,505181.87
2025-04-15,QLD1,6059.820624999999,7814.49,4827.62,436307.08499999996
2025-04-15,SA1,1564.9408680555555,2108.68,1052.52,112675.7425
2025-04-15,TAS1,1078.614236111111,1267.41,885.31,77660.22499999999
2025-04-15,VIC1,4673.938020833333,6301.08,3191.61,336523.5375
2025-04-16,NSW1,6924.6329166666665,8702.66,5656.57,498573.56999999995
2025-04-16,QLD1,5889.623472222222,7745.7,4232.4,424052.88999999996
2025-04-16,SA1,1488.0521875000002,2151.39,885.91,107139.7575
2025-04-16,TAS1,1010.1944444444445,1202.95,837.09,72734.0
2025-04-16,VIC1,4757.635868055556,6221.43,3937.05,342549.7825
2025-04-17,NSW1,6862.29173611111,8642.26,5400.53,494085.00499999995
2025-04-17,QLD1,5826.417465277778,7671.26,3924.82,419502.0575
2025-04-17,SA1,1382.6219791666665,1865.25,796.03,99548.78249999999
2025-04-17,TAS1,1033.8744444444444,1179.51,919.06,74438.95999999999
2025-04-17,VIC1,4805.862534722222,6428.43,3650.47,346022.1025
2025-04-18,NSW1,5987.73951388889,8009.66,3651.42,431117.245
2025-04-18,QLD1,5419.083923611111,7222.71,3549.95,390174.0425
2025-04-18,SA1,1136.0118055555556,1679.45,504.49,81792.84999999999
2025-04-18,TAS1,1011.9692708333333,1151.22,887.29,72861.78749999999
2025-04-18,VIC1,4166.649409722222,5546.11,2628.85,299998.75749999995
2025-04-19,NSW1,6146.3528125,8312.07,3980.25,442537.40249999997
2025-04-19,QLD1,5554.660243055556,7378.21,3817.54,399935.5375
2025-04-19,SA1,1347.5957986111111,1666.0,944.58,97026.89749999999
2025-04-19,TAS1,1023.4293055555556,1206.6,880.02,73686.91
2025-04-19,VIC1,4167.752152777778,5400.13,3309.24,300078.15499999997
2025-04-20,NSW1,6055.129131944444,8178.98,3810.65,435969.2975
2025-04-20,QLD1,5641.020868055556,7471.39,4048.51,406153.5025
2025-04-20,SA1,1176.9802083333334,1626.89,496.1,84742.575
2025-04-20,TAS1,1039.5045486111112,1201.17,900.44,74844.3275
2025-04-20,VIC1,3891.2713194444445,4943.77,2765.76,280171.535
2025-04-21,NSW1,6410.6990625,8459.61,4760.05,461570.3325
2025-04-21,QLD1,5848.449965277778,7865.31,4049.8,421088.39749999996
2025-04-21,SA1,1278.1459375000002,1675.55,929.27,92026.5075
2025-04-21,TAS1,1007.2623611111112,1141.16,899.9,72522.89
2025-04-21,VIC1,3912.9591319444444,5387.05,2600.44,281733.0575
2025-04-22,NSW1,7035.590868055555,8988.48,5874.1,506562.5425
2025-04-22,QLD1,5883.264548611111,7946.58,4067.0,423595.0475
2025-04-22,SA1,1205.6028125,1752.22,426.3,86803.4025
2025-04-22,TAS1,1087.3394097222222,1332.13,870.94,78288.4375
2025-04-22,VIC1,4523.17875,5995.34,3599.08,325668.87
2025-04-23,NSW1,7117.526006944444,8911.88,5943.36,512461.87249999994
2025-04-23,QLD1,5913.867395833333,7827.95,4130.81,425798.45249999996
2025-04-23,SA1,1175.4107638888888,1710.57,301.73,84629.575
2025-04-23,TAS1,1058.4139930555555,1234.01,939.95,76205.8075
2025-04-23,VIC1,4388.671944444444,5899.26,3046.26,315984.38
2025-04-24,NSW1,7033.904583333333,8880.76,5417.02,506441.12999999995
2025-04-24,QLD1,6270.695520833333,7746.94,5453.84,451490.07749999996
2025-04-24,SA1,1210.1900694444444,1730.86,410.29,87133.685
2025-04-24,TAS1,996.1941666666667,1141.69,874.03,71725.98
2025-04-24,VIC1,4496.824722222223,5967.77,3192.56,323771.38
2025-04-25,NSW1,6550.239965277778,8140.35,4978.91,471617.27749999997
2025-04-25,QLD1,5797.396319444444,7381.21,4507.12,417412.535
2025-04-25,SA1,1323.6166666666668,1630.09,969.18,95300.4
2025-04-25,TAS1,996.0970833333333,1163.13,857.3,71718.98999999999
2025-04-25,VIC1,4465.140625,5682.56,3357.23,321490.125
2025-04-26,NSW1,6832.900972222223,8580.67,5634.69,491968.87
2025-04-26,QLD1,5766.032673611112,7563.31,4228.83,415154.35250000004
2025-04-26,SA1,1110.144548611111,1594.53,370.86,79930.4075
2025-04-26,TAS1,1028.6405208333333,1229.23,919.54,74062.1175
2025-04-26,VIC1,4438.467013888889,5498.2,3713.32,319569.625
2025-04-27,NSW1,7112.490069444444,8704.32,5943.53,512099.285
2025-04-27,QLD1,5658.201319444445,7713.38,3828.22,407390.495
2025-04-27,SA1,1186.4480208333332,1663.67,706.85,85424.25749999999
2025-04-27,TAS1,1018.3301388888889,1236.88,807.25,73319.76999999999
2025-04-27,VIC1,4399.986770833333,5766.07,3716.59,316799.0475
2025-04-28,NSW1,7308.035173611111,9251.49,6041.37,526178.5325
2025-04-28,QLD1,5921.854583333334,8008.5,4083.44,426373.53
2025-04-28,SA1,1298.398611111111,1817.52,734.97,93484.69999999998
2025-04-28,TAS1,1106.68375,1300.58,942.08,79681.23
2025-04-28,VIC1,4965.082673611111,6370.22,3906.4,357485.95249999996
2025-04-29,NSW1,7261.0171875,9274.18,5684.58,522793.23749999993
2025-04-29,QLD1,6016.507951388889,7978.57,4249.17,433188.5725
2025-04-29,SA1,1312.1550347222221,1798.24,774.68,94475.16249999999
2025-04-29,TAS1,1127.7978819444445,1361.8,918.74,81201.4475
2025-04-29,VIC1,4968.148680555555,6341.92,4017.71,357706.70499999996
2025-04-30,NSW1,7580.979444444445,9602.15,6182.63,545830.52
2025-04-30,QLD1,6162.810868055555,8013.89,4751.9,443722.38249999995
2025-04-30,SA1,1260.5515625,1834.5,431.25,90759.7125
2025-04-30,TAS1,1125.8620486111113,1355.85,942.28,81062.0675
2025-04-30,VIC1,4732.737083333333,6407.73,3385.79,340757.06999999995
2025-05-01,NSW1,7421.020487804878,9634.06,5697.79,532458.22
2025-05-01,QLD1,5875.417073170731,7767.86,4112.43,421561.17499999993
2025-05-01,SA1,1259.1573170731706,1808.05,416.75,90344.53749999999
2025-05-01,TAS1,1184.1203135888502,1475.03,1010.94,84960.63249999999
2025-05-01,VIC1,4868.617142857142,6414.64,3335.24,349323.27999999997
2025-05-02,NSW1,7585.828368055555,9445.69,6209.52,546179.6425
2025-05-02,QLD1,6047.548159722222,7635.92,4884.54,435423.4675
2025-05-02,SA1,1221.231041666667,1727.99,347.8,87928.63500000001
2025-05-02,TAS1,1200.1319791666667,1459.84,1055.6,86409.5025
2025-05-02,VIC1,4901.020277777778,6446.16,3120.85,352873.45999999996
2025-05-03,NSW1,6950.194548611111,8808.6,4963.19,500414.00749999995
2025-05-03,QLD1,5611.1971875,7216.96,4073.63,404006.1975
2025-05-03,SA1,1167.0640624999999,1659.46,275.19,84028.61249999999
2025-05-03,TAS1,1103.3015972222222,1250.17,984.39,79437.715
2025-05-03,VIC1,4200.723194444444,5665.03,2217.22,302452.06999999995
2025-05-04,NSW1,6760.992222222222,8968.78,4542.08,486791.44
2025-05-04,QLD1,5493.97142361111,7213.93,3993.49,395565.94249999995
2025-05-04,SA1,1115.2952430555556,1608.42,361.01,80301.25749999999
2025-05-04,TAS1,1048.936076388889,1228.86,943.4,75523.39749999999
2025-05-04,VIC1,3963.05125,5629.16,2517.93,285339.68999999994
2025-05-05,NSW1,7239.476909722222,9398.66,5566.65,521242.33749999997
2025-05-05,QLD1,5670.544930555556,7647.62,4249.39,408279.235
2025-05-05,SA1,1276.9297916666667,1816.35,583.49,91938.945
2025-05-05,TAS1,1050.2085416666666,1239.78,902.63,75615.015
2025-05-05,VIC1,4439.260798611112,5994.65,3110.7,319626.77749999997
2025-05-06,NSW1,7166.2210069444445,9202.67,5733.84,515967.9125
2025-05-06,QLD1,6003.694027777778,7967.17,4748.57,432265.97
2025-05-06,SA1,1300.9843055555555,1853.34,564.82,93670.87
2025-05-06,TAS1,1060.241423611111,1221.47,902.75,76337.38249999999
2025-05-06,VIC1,4401.505798611111,5909.71,3226.72,316908.4175
2025-05-07,NSW1,7095.7325,9086.33,5389.29,510892.74
2025-05-07,QLD1,5916.115486111112,7904.54,4390.21,425960.315
2025-05-07,SA1,1338.1613194444444,1831.12,613.46,96347.61499999999
2025-05-07,TAS1,1100.0271875,1354.56,912.3,79201.95749999999
2025-05-07,VIC1,4673.002326388889,6113.93,3648.54,336456.1675
2025-05-08,NSW1,7439.395381944445,9548.35,6199.47,535636.4675
2025-05-08,QLD1,5956.087430555555,7948.5,4238.28,428838.295
2025-05-08,SA1,1254.4686458333333,1768.36,436.48,90321.7425
2025-05-08,TAS1,1129.2476736111112,1384.21,979.35,81305.83249999999
2025-05-08,VIC1,5052.3409375,6741.92,3722.6,363768.5475
2025-05-09,NSW1,7558.759652777778,9352.81,6196.86,544230.695
2025-05-09,QLD1,6072.672222222222,7575.12,4689.84,437232.39999999997
2025-05-09,SA1,1243.9926388888887,1739.07,382.95,89567.46999999999
2025-05-09,TAS1,1051.0354166666666,1328.45,929.59,75674.54999999999
2025-05-09,VIC1,5126.858923611111,6549.71,3793.34,369133.8425
2025-05-10,NSW1,7037.352326388889,8725.13,5328.39,506689.3675
2025-05-10,QLD1,5775.754965277778,7320.88,4562.33,415854.3575
2025-05-10,SA1,1140.1982291666666,1637.72,205.63,82094.27249999999
2025-05-10,TAS1,1049.4764236111112,1265.96,881.21,75562.30249999999
2025-05-10,VIC1,4546.564479166666,5979.54,2752.48,327352.64249999996
2025-05-11,NSW1,7034.147430555556,8858.49,5831.7,506458.615
2025-05-11,QLD1,5749.778506944444,7473.9,4603.57,413984.0525
2025-05-11,SA1,1122.778298611111,1660.67,259.74,80840.03749999999
2025-05-11,TAS1,1076.3814236111111,1289.62,960.63,77499.4625
2025-05-11,VIC1,4232.8003125000005,5681.7,2422.64,304761.6225
2025-05-12,NSW1,7568.191805555555,9536.97,6297.97,544909.8099999999
2025-05-12,QLD1,6184.100138888888,7945.35,5182.22,445255.20999999996
2025-05-12,SA1,1267.2664930555557,1808.36,509.93,91243.1875
2025-05-12,TAS1,1080.1169097222223,1338.94,868.52,77768.4175
2025-05-12,VIC1,4877.324027777778,6412.43,3539.88,351167.32999999996
2025-05-13,NSW1,7611.833402777777,9295.18,6369.33,548052.0049999999
2025-05-13,QLD1,6136.401666666667,7900.05,4735.99,441820.92
2025-05-13,SA1,1264.9398263888888,1772.22,503.52,91075.6675
2025-05-13,TAS1,1139.0014930555556,1385.31,964.32,82008.1075
2025-05-13,VIC1,5028.824861111111,6536.41,3538.31,362075.38999999996
2025-05-14,NSW1,7505.513090277777,9296.17,6068.61,540396.9424999999
2025-05-14,QLD1,6389.370555555556,7904.22,5422.96,460034.68
2025-05-14,SA1,1314.8836111111111,1815.06,582.07,94671.62
2025-05-14,TAS1,1072.5313541666667,1299.72,918.32,77222.25749999999
2025-05-14,VIC1,5013.4209375,6528.89,3516.64,360966.3075
2025-05-15,NSW1,7917.225243055556,9725.68,6444.99,570040.2175
2025-05-15,QLD1,6303.9596875,8014.92,5348.23,453885.0975
2025-05-15,SA1,1502.6575347222224,1921.05,1215.68,108191.3425
2025-05-15,TAS1,1100.2767361111112,1325.09,927.05,79219.92499999999
2025-05-15,VIC1,5317.106944444445,6734.25,4288.69,382831.7
2025-05-16,NSW1,7788.1852430555555,9330.86,6511.49,560749.3374999999
2025-05-16,QLD1,6388.894513888889,7749.46,5529.51,460000.405
2025-05-16,SA1,1495.1731597222224,1863.97,1198.9,107652.4675
2025-05-16,TAS1,1103.1163541666667,1355.56,893.25,79424.3775
2025-05-16,VIC1,5422.1678125,6798.2,4406.54,390396.0825
2025-05-17,NSW1,6977.814965277777,8858.58,5114.74,502402.6775
2025-05-17,QLD1,5904.863854166667,7442.61,4343.28,425150.1975
2025-05-17,SA1,1434.6871180555554,1935.9,968.14,103297.47249999999
2025-05-17,TAS1,1171.0909374999999,1417.48,975.74,84318.54749999999
2025-05-17,VIC1,5122.857777777778,6598.23,4053.49,368845.76
2025-05-18,NSW1,7555.785659722222,9816.57,6217.25,544016.5674999999
2025-05-18,QLD1,5574.401736111111,7507.91,3803.23,401356.92499999993
2025-05-18,SA1,1326.9524999999999,2005.56,413.65,95540.57999999999
2025-05-18,TAS1,1233.9046875,1462.34,1058.84,88841.13749999998
2025-05-18,VIC1,4942.522361111111,7112.39,3342.25,355861.61
2025-05-19,NSW1,8381.642361111111,10829.12,6514.58,603478.25
2025-05-19,QLD1,6007.913229166667,7847.7,4561.83,432569.7525
2025-05-19,SA1,1528.1515625,2211.55,645.28,110026.91249999999
2025-05-19,TAS1,1249.8680555555557,1515.74,1032.94,89990.5
2025-05-19,VIC1,5827.785277777778,7798.69,4134.4,419600.54000000004
2025-05-20,NSW1,8071.80875,10010.77,6608.77,581170.23
2025-05-20,QLD1,5940.456770833333,7771.08,4570.72,427712.8875
2025-05-20,SA1,1529.9649652777778,2175.39,603.34,110157.4775
2025-05-20,TAS1,1286.3879513888887,1522.19,1130.37,92619.9325
2025-05-20,VIC1,5870.437152777778,7837.37,3903.52,422671.475
2025-05-21,NSW1,8202.017916666666,10053.79,6595.86,590545.2899999999
2025-05-21,QLD1,5914.094548611111,7741.69,4403.79,425814.8075
2025-05-21,SA1,1604.9433333333334,2107.08,946.53,115555.92
2025-05-21,TAS1,1269.262673611111,1514.08,1026.51,91386.91249999999
2025-05-21,VIC1,5970.402395833334,8032.37,4415.77,429868.9725
2025-05-22,NSW1,8401.507465277778,10022.68,6516.59,604908.5375
2025-05-22,QLD1,5851.9397569444445,7665.63,4186.43,421339.6625
2025-05-22,SA1,1488.035,2112.65,615.49,107138.51999999999
2025-05-22,TAS1,1264.1878819444446,1521.85,1023.81,91021.5275
2025-05-22,VIC1,5878.405277777778,7639.4,4717.58,423245.18
2025-05-23,NSW1,7971.446631944444,9492.78,6497.85,573944.1575
2025-05-23,QLD1,5789.585902777778,7491.89,4058.09,416850.18499999994
2025-05-23,SA1,1479.8443750000001,2107.18,608.65,106548.795
2025-05-23,TAS1,1113.4022916666665,1390.42,957.22,80164.965
2025-05-23,VIC1,5688.709375,6953.43,4365.4,409587.075
2025-05-24,NSW1,7026.733090277778,8974.56,5208.91,505924.7825
2025-05-24,QLD1,5560.603090277778,7225.33,3865.8,400363.4225
2025-05-24,SA1,1379.0805555555557,1868.71,531.22,99293.8
2025-05-24,TAS1,1092.2562847222223,1268.78,955.84,78642.4525
2025-05-24,VIC1,4405.024027777778,5896.84,2787.52,317161.73
2025-05-25,NSW1,7312.444895833333,9584.45,5914.62,526496.0325
2025-05-25,QLD1,5496.312013888889,7496.22,3513.86,395734.46499999997
2025-05-25,SA1,1242.2621875,1806.07,407.17,89442.8775
2025-05-25,TAS1,1098.6791319444444,1329.41,924.75,79104.89749999999
2025-05-25,VIC1,4335.411076388888,6098.35,2652.76,312149.5975
2025-05-26,NSW1,8391.518368055556,10729.92,6515.25,604189.3225
2025-05-26,QLD1,6016.791284722222,7971.4,4630.85,433208.9725
2025-05-26,SA1,1667.116076388889,2271.48,1175.22,120032.3575
2025-05-26,TAS1,1187.8581597222221,1423.15,990.19,85525.78749999999
2025-05-26,VIC1,4770.046076388889,6325.2,3435.98,343443.3175
2025-05-27,NSW1,8016.093298611111,10786.23,6106.35,577158.7175
2025-05-27,QLD1,6161.549305555555,8049.52,4931.19,443631.54999999993
2025-05-27,SA1,1574.9402777777777,2068.06,932.35,113395.69999999998
2025-05-27,TAS1,1190.7745833333333,1435.01,988.98,85735.76999999999
2025-05-27,VIC1,5585.494479166668,7383.96,4031.14,402155.60250000004
2025-05-28,NSW1,7936.634895833333,10432.33,5640.43,571437.7124999999
2025-05-28,QLD1,5783.830173611111,7745.07,3986.73,416435.77249999996
2025-05-28,SA1,1569.8514583333333,2134.2,1116.75,113029.305
2025-05-28,TAS1,1093.8302430555555,1328.34,922.85,78755.7775
2025-05-28,VIC1,5579.818159722222,7294.58,4123.11,401746.9075
2025-05-29,NSW1,8574.145312499999,10662.7,6911.29,617338.4624999999
2025-05-29,QLD1,6134.930555555556,7673.69,4751.18,441715.0
2025-05-29,SA1,1451.1014930555555,2012.97,664.27,104479.3075
2025-05-29,TAS1,1174.0263541666666,1441.67,1006.91,84529.89749999999
2025-05-29,VIC1,5421.188958333333,6988.32,4200.47,390325.605
2025-05-30,NSW1,8130.446111111111,10104.07,6235.92,585392.12
2025-05-30,QLD1,6347.832777777778,7684.46,5206.88,457043.95999999996
2025-05-30,SA1,1443.8729166666667,1946.07,642.03,103958.84999999999
2025-05-30,TAS1,1129.1865277777779,1373.48,940.86,81301.43
2025-05-30,VIC1,5604.383124999999,6994.8,4287.11,403515.58499999996
2025-05-31,NSW1,7614.769652777778,9544.05,5858.59,548263.415
2025-05-31,QLD1,6012.474201388889,7383.29,5201.47,432898.14249999996
2025-05-31,SA1,1323.8639930555555,1850.03,440.4,95318.20749999999
2025-05-31,TAS1,1195.1414583333333,1403.25,1065.6,86050.185
2025-05-31,VIC1,5031.950798611111,6554.64,3617.13,362300.4575
2025-06-01,NSW1,7417.22275261324,9814.08,5389.37,532185.7324999999
2025-06-01,QLD1,5691.44850174216,7617.03,4225.65,408361.43
2025-06-01,SA1,1403.4325783972124,1939.47,669.98,100696.28749999999
2025-06-01,TAS1,1217.5004529616724,1435.44,1024.62,87355.6575
2025-06-01,VIC1,4810.681045296167,6570.02,3042.22,345166.365
2025-06-02,NSW1,8498.949027777779,10935.71,6763.69,611924.33
2025-06-02,QLD1,6247.684513888888,8003.96,5150.36,449833.285
2025-06-02,SA1,1485.272326388889,2041.58,763.9,106939.6075
2025-06-02,TAS1,1193.0929513888889,1452.33,950.91,85902.6925
2025-06-02,VIC1,5447.442534722221,7092.63,4057.64,392215.86249999993
2025-06-03,NSW1,8332.031631944445,10641.47,6608.19,599906.2775
2025-06-03,QLD1,6002.987222222222,7956.41,4420.86,432215.07999999996
